t,q_x,q_y,q_z,q_w,p_x,p_y,p_z,v_x,v_y,v_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z,s_q_x,s_q_y,s_q_z,s_q_w,s_p_x,s_p_y,s_p_z,
8.145,-0.0182389445828,0.0472084370233,0.253866860085,0.965914241392,-0.754626069249,1.27714088791,0.216281267445,-1.22052802642,0.438643219776,0.0912442433948,-0.00704682851235,0.0106430480055,-0.00883136386984,0.0345153753372,-0.0763764101775,-0.0040058150605,-0.000382671331321,0.707037552683,7.41802581538e-05,0.707175895486,0.199829282457,0.199867906901,0.0498002564958,
8.195,-0.0186274041749,0.047572368549,0.255436257706,0.965475120246,-0.822325680733,1.30196376862,0.219959718751,-1.20579039362,0.433967212235,0.0883682910725,-0.00700538587074,0.0106974054764,-0.00881797464459,0.0335058499396,-0.0756206635851,-0.00390866249226,-0.000378030871211,0.707033638956,7.11346201461e-05,0.707179811234,0.199831740298,0.199870464998,0.0498007322262,
8.245,-0.0184998819912,0.0480708532619,0.257580905578,0.964882907152,-0.876760696589,1.31594274101,0.224528284324,-1.17940269079,0.418645945626,0.0914241113011,-0.00708507589439,0.0107015856392,-0.00896387870675,0.0337792234111,-0.0767408564257,-0.00401424308101,-0.000403275853693,0.707033775429,8.30043213912e-05,0.70717965955,0.199819006235,0.199862999726,0.0497931410766,
8.295,-0.0184478351442,0.0484322323041,0.258530104629,0.964611932983,-0.93350640667,1.33924682245,0.228649521843,-1.14942068479,0.410770983351,0.0887123026881,-0.00710677710343,0.0106823202672,-0.00879674594511,0.0339331743719,-0.0771268173955,-0.00392328047594,-0.000403577816147,0.707031666824,9.00634050428e-05,0.707181766678,0.19981632387,0.19986162007,0.0497943076436,
8.345,-0.0183076838958,0.04863238235,0.259995579512,0.964210567631,-0.989380622197,1.35989113575,0.232894252604,-1.11786664558,0.402761130783,0.0870588735474,-0.0071176138672,0.0106818595272,-0.00877131198486,0.0339764079228,-0.0772905607468,-0.00394689291445,-0.000410353493608,0.707032779445,9.59682476976e-05,0.707180649615,0.199812668668,0.199859631627,0.0497959424447,
8.395,-0.0180937251382,0.0487410968439,0.261508072811,0.963800005418,-1.0432129173,1.37971083038,0.237222694054,-1.08126161094,0.392045530104,0.0868703541829,-0.00712527675811,0.0106739581255,-0.0087492506557,0.0340989029123,-0.0774295443447,-0.00393547502174,-0.000411854015504,0.707033380853,9.80893608788e-05,0.707180047169,0.199811521421,0.199859018272,0.0497963672886,
8.445,-0.0178837017931,0.048801706722,0.263531971023,0.96324943129,-1.09383659394,1.39746388233,0.240236600818,-1.04423671162,0.381705478477,0.081394233857,-0.00710312190819,0.0106421995483,-0.00885907144387,0.0343797516249,-0.0770758536276,-0.00343003641142,-0.000399163774152,0.707030714279,9.28553437525e-05,0.707182721163,0.199816824573,0.199862954099,0.049797610967,
8.495,-0.0174918587131,0.0486647492356,0.265086154483,0.962837009967,-1.14507512471,1.41628284213,0.244252640553,-1.0018927966,0.369104439697,0.0801535908376,-0.00710312190819,0.0106421995483,-0.00885907144387,0.0343797516249,-0.0770758536276,-0.00343003641142,-0.000399163774152,0.707030714279,9.28553437525e-05,0.707182721163,0.199816824573,0.199862954099,0.0497976109669,
8.545,-0.0170570811828,0.0485007455047,0.266865398185,0.962361466871,-1.19381814952,1.43351248431,0.247582497006,-0.958173118982,0.357154669213,0.0772045918864,-0.00709336698086,0.0106256550772,-0.00891775743272,0.0345082141427,-0.0769620870219,-0.00316808371764,-0.000390091967651,0.707028450989,9.27103060501e-05,0.707184989041,0.199818690784,0.199864632593,0.049799117053,
8.595,-0.0167858842616,0.0478458554008,0.267946297076,0.962098638443,-1.26026260161,1.46255761409,0.248504953559,-0.928854203045,0.353123515009,0.0713940833373,-0.00702160620733,0.0107392707894,-0.0087893151353,0.032388638261,-0.0754248130596,-0.00290012389262,-0.000387064206109,0.707012743949,6.40974314926e-05,0.707200697092,0.199827155751,0.199870026858,0.0497833133801,
8.645,-0.0161976751,0.0475199458087,0.269377398426,0.961725172432,-1.3072385107,1.48072046026,0.251654511739,-0.881392683296,0.338894617405,0.0661413807113,-0.00702417006088,0.0107459030652,-0.00876314792286,0.0322553631016,-0.0754673841551,-0.00286726330743,-0.000389197915775,0.707011728493,6.78518736075e-05,0.707201710755,0.199824614703,0.199868874725,0.0497841366428,
8.695,-0.0155646621472,0.0474088277764,0.270867565893,0.961322477678,-1.34103870351,1.49524446657,0.256483104427,-0.824173697899,0.325527938688,0.0645972083384,-0.00703246121745,0.010694006106,-0.00875051741345,0.0331286194159,-0.0757087530377,-0.00308874087976,-0.000375263312224,0.707019034217,6.09434403252e-05,0.707194415078,0.199834667691,0.199873462436,0.0497870154058,
8.745,-0.0150254172182,0.0474596280757,0.272413481712,0.960891625274,-1.36597827051,1.50963731795,0.262467085816,-0.758467300855,0.314444610588,0.0621145627623,-0.00699508044879,0.0105885115958,-0.00874604363576,0.0346926938363,-0.0754220446627,-0.00331192071803,-0.00032401262307,0.707032799724,2.51114534541e-05,0.707180680236,0.199868557592,0.199889364269,0.0497889264681,
8.795,-0.0144600305232,0.0471687790956,0.273962508154,0.960474131834,-1.4026408196,1.52506363685,0.265502034397,-0.701004193813,0.301800069536,0.0582202121434,-0.00699508044879,0.0105885115958,-0.00874604363576,0.0346926938363,-0.0754220446627,-0.00331192071803,-0.000324012623069,0.707032799724,2.51114534539e-05,0.707180680236,0.199868557592,0.199889364269,0.0497889264681,
8.845,-0.0139345233264,0.0468937239939,0.275577666092,0.960033206541,-1.43731767971,1.53995114806,0.268327156683,-0.642372537355,0.288522694821,0.0538566355472,-0.00698488367802,0.0105878344123,-0.00876300504842,0.0346635959122,-0.0752768211229,-0.00328361935628,-0.000317778638878,0.70703220616,1.9415932184e-05,0.707181276684,0.19987233392,0.199891310914,0.0497883072347,
8.895,-0.0133875381547,0.0466575425265,0.277146094761,0.959600901264,-1.46806619177,1.55409088779,0.270924643221,-0.581004647005,0.275926051189,0.0495845916609,-0.00698488367802,0.0105878344123,-0.00876300504842,0.0346635959122,-0.0752768211229,-0.00328361935628,-0.000317778638878,0.70703220616,1.94159321837e-05,0.707181276684,0.19987233392,0.199891310914,0.0497883072347,
8.945,-0.0131417243021,0.0463344698145,0.279374179795,0.95897365952,-1.50741317544,1.57018643444,0.2717963833,-0.527247960219,0.267984942544,0.0433128478303,-0.00690804093784,0.0106011914614,-0.00892231453219,0.0341285557001,-0.074083045434,-0.00287195001083,-0.000279391914508,0.707021789525,-1.62609859884e-05,0.707191707257,0.199893820081,0.199902922903,0.0497808937726,
8.995,-0.0126679951652,0.0461834340222,0.280920700175,0.958535431027,-1.53237786279,1.58329484785,0.273911683071,-0.466274066948,0.255750598671,0.0402298473191,-0.00690804093784,0.0106011914614,-0.00892231453219,0.0341285557001,-0.074083045434,-0.00287195001083,-0.000279391914509,0.707021789525,-1.62609859885e-05,0.707191707257,0.199893820081,0.199902922903,0.0497808937726,
9.045,-0.0122777210151,0.0460587088784,0.282534128932,0.958072188769,-1.55668654641,1.59614459982,0.276005036544,-0.404223448598,0.240488582725,0.0365805739369,-0.0069048508102,0.0106113567204,-0.00893568746784,0.0340055917106,-0.0740150538727,-0.00294391885154,-0.000278705831158,0.70702311341,-1.38261625709e-05,0.70719038401,0.199893434422,0.199902781066,0.0497824890064,
9.095,-0.0120422656581,0.0458901795635,0.284169700614,0.957599423825,-1.59158329385,1.61333816404,0.279286848096,-0.347137283514,0.230192142752,0.0334663135066,-0.00686045826504,0.0106462642063,-0.00894796836827,0.0334943687774,-0.0734496704501,-0.00340652041536,-0.000251047517236,0.707035522035,-8.20818929356e-06,0.707177988549,0.199902752642,0.199907832904,0.0497990348631,
9.145,-0.0117888219054,0.0455289096749,0.286190211176,0.957017923076,-1.62944868181,1.62717631392,0.276821832234,-0.295743335964,0.21792608697,0.0254428074454,-0.00684501051803,0.0107645884196,-0.00905792390024,0.0317108879703,-0.0728155321909,-0.0028225309804,-0.000306788109287,0.707006374738,-7.45783953374e-06,0.707207106798,0.199880120742,0.19989606971,0.0497684460086,
9.195,-0.011451269117,0.0458581440581,0.288209870128,0.956400005134,-1.62541984955,1.62970925001,0.280516075198,-0.217036814718,0.201921500388,0.0231903705668,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.000286257542029,0.707031166781,-8.07882404144e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.245,-0.0112294639575,0.046012327589,0.28978085744,0.95592040438,-1.63472332193,1.63947342688,0.281588318283,-0.146920552285,0.187330371074,0.0200220730641,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.00028625754203,0.707031166781,-8.07882404152e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.295,-0.0110647342055,0.0462370430949,0.291351382133,0.955433974502,-1.6404867965,1.6485434868,0.282481571755,-0.0756808801377,0.174280131752,0.014191281764,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.00028625754203,0.707031166781,-8.0788240418e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.345,-0.0109669156889,0.0464879997234,0.292893491659,0.954951305139,-1.64272322058,1.65694189302,0.283089323689,-0.00623382811936,0.160996655214,0.0103720835329,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.00028625754203,0.707031166781,-8.07882404188e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.395,-0.0109419097518,0.0467830484958,0.294462929159,0.954454401392,-1.64143441841,1.66472589887,0.283525077968,0.0653650481245,0.148621312685,0.00560084331986,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.00028625754203,0.707031166781,-8.07882404205e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.445,-0.0109794889831,0.0470932636568,0.29602497413,0.953955392055,-1.63653087964,1.67184043516,0.283727903301,0.138509600059,0.133763526228,0.00185371957561,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.00028625754203,0.707031166781,-8.07882404238e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.495,-0.0110076314424,0.0474104659038,0.29760245248,0.953448404504,-1.62802868597,1.67822200448,0.283694075901,0.208674166109,0.120225825315,-0.0038889037534,-0.00684806891076,0.01071327217,-0.00916399685759,0.0327492148268,-0.0730233990045,-0.00316099388716,-0.00028625754203,0.707031166781,-8.0788240425e-06,0.707182329524,0.199888411424,0.19990047625,0.0497848927236,
9.545,-0.01125730595,0.0475204504808,0.298605602209,0.953126315962,-1.63632110052,1.69697194291,0.282836526149,0.268570709444,0.113910677336,-0.0105867232763,-0.00679183821712,0.0107526757921,-0.00903575759034,0.0319248271837,-0.0721901946725,-0.00319435237435,-0.000266783247197,0.707028344093,-3.12173556329e-05,0.70718515857,0.19990563855,0.199909743168,0.0497823466825,
9.595,-0.0113954165123,0.0477927359171,0.300193523379,0.952612118019,-1.62136709184,1.70233279366,0.282202601647,0.336542282435,0.0992843717728,-0.0144788136276,-0.00679183821712,0.0107526757921,-0.00903575759034,0.0319248271837,-0.0721901946725,-0.00319435237435,-0.000266783247197,0.707028344093,-3.12173556332e-05,0.70718515857,0.19990563855,0.199909743168,0.0497823466825,
9.645,-0.0115821455135,0.0480344396793,0.301794008923,0.952091866727,-1.60292839169,1.7070312461,0.281357602886,0.407965193453,0.086655241258,-0.0204150216296,-0.00679183821712,0.0107526757921,-0.00903575759034,0.0319248271837,-0.0721901946725,-0.00319435237435,-0.000266783247197,0.707028344093,-3.12173556336e-05,0.70718515857,0.19990563855,0.199909743168,0.0497823466825,
9.695,-0.0117721651925,0.0482167647934,0.303391775773,0.951572377759,-1.58103356309,1.71110916167,0.280208017633,0.475263390216,0.074586349061,-0.026359510053,-0.00679183821712,0.0107526757921,-0.00903575759034,0.0319248271837,-0.0721901946725,-0.00319435237435,-0.000266783247197,0.707028344093,-3.12173556336e-05,0.70718515857,0.19990563855,0.199909743168,0.0497823466825,
9.745,-0.0119931802417,0.0483436444225,0.304946946345,0.951065936508,-1.5557470879,1.71446097755,0.278791247029,0.543439078656,0.059894121887,-0.0314147221244,-0.00679183821712,0.0107526757921,-0.00903575759034,0.0319248271837,-0.0721901946725,-0.00319435237435,-0.000266783247197,0.707028344093,-3.12173556339e-05,0.70718515857,0.19990563855,0.199909743168,0.0497823466825,
9.795,-0.0121820778226,0.0482425391007,0.306968558504,0.950418096677,-1.52998598924,1.7127596914,0.273650385265,0.607326271477,0.0463434146816,-0.0399129773978,-0.00681327430809,0.0107943355192,-0.00914052410198,0.0314248025153,-0.0722085667673,-0.00260881185328,-0.000320403973568,0.706999876179,-3.33954477564e-05,0.707213596666,0.199889267289,0.199900500895,0.0497459449092,
9.845,-0.0124391304929,0.0482164971412,0.308548601265,0.949904309967,-1.4981105177,1.71482312089,0.271570726843,0.673962591237,0.0345721348791,-0.0451251513112,-0.00681327430809,0.0107943355192,-0.00914052410198,0.0314248025153,-0.0722085667673,-0.00260881185328,-0.000320403973568,0.706999876179,-3.33954477568e-05,0.707213596666,0.199889267289,0.199900500895,0.0497459449092,
9.895,-0.0127310542601,0.0481102111446,0.310148005435,0.949384823223,-1.46296871147,1.71626343403,0.26919106127,0.737209422038,0.02176750331,-0.0511039692765,-0.00681327430809,0.0107943355192,-0.00914052410198,0.0314248025153,-0.0722085667673,-0.00260881185328,-0.000320403973568,0.706999876179,-3.3395447757e-05,0.707213596666,0.199889267289,0.199900500895,0.0497459449092,
9.945,-0.013038489445,0.0479265914792,0.311717532506,0.948875766131,-1.424677637,1.71713920275,0.266577442878,0.800561094991,0.0118017158041,-0.0535667331964,-0.00681327430809,0.0107943355192,-0.00914052410198,0.0314248025153,-0.0722085667673,-0.00260881185328,-0.000320403973568,0.706999876179,-3.33954477574e-05,0.707213596666,0.199889267289,0.199900500895,0.0497459449092,
9.995,-0.013421593296,0.047631771176,0.31324341812,0.948382642298,-1.38458831422,1.71806605354,0.260809432932,0.861701144824,0.003444803805,-0.0621493075259,-0.00680738248073,0.0108087802465,-0.00912936136535,0.0310385437792,-0.0719689724441,-0.00202350291974,-0.000347491098196,0.706970070666,-6.1839971005e-05,0.70724337721,0.199891535179,0.199902955452,0.0497109369127,
10.045,-0.0138770276925,0.0473254713677,0.315034398318,0.947798003658,-1.34194167666,1.71937692735,0.258148435946,0.919163746613,-0.00189799585886,-0.0665693180221,-0.00678780770984,0.0108054464615,-0.00916675144993,0.0310229518333,-0.0716968534661,-0.00208031305597,-0.000330459814018,0.706971072517,-7.6697782744e-05,0.707242382453,0.199904104758,0.199909780644,0.0497131287734,
10.095,-0.014275710923,0.0470030872979,0.316661019746,0.947265914322,-1.29474322009,1.71915287608,0.254769620226,0.974909114289,-0.00876084997331,-0.0702154174696,-0.00678780770984,0.0108054464615,-0.00916675144993,0.0310229518333,-0.0716968534661,-0.00208031305597,-0.000330459814018,0.706971072517,-7.66977827444e-05,0.707242382453,0.199904104758,0.199909780644,0.0497131287734,
10.145,-0.0147133668214,0.0466256676381,0.318284111513,0.946733747319,-1.24430376551,1.71767674748,0.251594719876,1.03032628488,-0.0192089510394,-0.0740359941235,-0.00679864858101,0.0108111397577,-0.00917201208502,0.0310376308735,-0.0718014400545,-0.0021914015474,-0.000331430544001,0.706975890749,-6.89592931217e-05,0.707237566379,0.199900497071,0.199907380505,0.0497176653425,
10.195,-0.0152266439151,0.0462138320463,0.319871598465,0.946210648607,-1.19156359711,1.71655580447,0.24784766939,1.08427759562,-0.0270059081152,-0.076170675393,-0.00679864858101,0.0108111397577,-0.00917201208502,0.0310376308735,-0.0718014400545,-0.0021914015474,-0.000331430544001,0.706975890749,-6.89592931221e-05,0.707237566379,0.199900497071,0.199907380505,0.0497176653425,
10.245,-0.0158731077175,0.0457921950985,0.321653440051,0.945616298412,-1.13625041367,1.71708319995,0.244844848425,1.1347828773,-0.0283987748291,-0.0794355364092,-0.00675673095692,0.0107960931844,-0.00921862325731,0.0310561806869,-0.0713067453812,-0.00226911050114,-0.000299625436198,0.706975980925,-9.75455791256e-05,0.707237487062,0.199924682884,0.199920256722,0.0497202747141,
10.295,-0.0164464812721,0.04542099407,0.323229960801,0.945086683322,-1.07657452861,1.71634046683,0.241249221348,1.18523596514,-0.0329437319889,-0.082910916416,-0.00672826170343,0.0107651043417,-0.00921126043998,0.0312711833298,-0.0711988988282,-0.00224274303236,-0.000286840047894,0.706977549068,-9.88439611315e-05,0.707235924615,0.199929994858,0.199923654653,0.0497261870077,
10.345,-0.0170370271238,0.0450178910685,0.324921530198,0.944515287544,-1.01727161153,1.71498030389,0.236720123549,1.23103932113,-0.0391175806606,-0.086428549946,-0.00671421532314,0.010756306033,-0.00922844322715,0.0313133801185,-0.0710970737826,-0.00213555659099,-0.000286391142013,0.706975099017,-0.000102736490508,0.70723837339,0.199931725636,0.199925103506,0.0497239399439,
10.395,-0.0175446003412,0.0445627134119,0.326495379901,0.943984702458,-0.954702914889,1.71293372844,0.232357559806,1.27495927273,-0.0431455160996,-0.0883754794784,-0.00671421532314,0.010756306033,-0.00922844322715,0.0313133801185,-0.0710970737826,-0.00213555659099,-0.000286391142013,0.706975099017,-0.000102736490509,0.70723837339,0.199931725636,0.199925103506,0.0497239399439,
10.445,-0.0181167424627,0.0441564424594,0.328176580339,0.943409839014,-0.889468809299,1.71219733947,0.227690018023,1.31572668542,-0.0444709266565,-0.0921381888123,-0.00668760954382,0.0107520276394,-0.00925358272161,0.0312004644208,-0.0707288542342,-0.00208900732938,-0.000271293703749,0.70696795815,-0.000126783432998,0.707245513578,0.199947528013,0.19993376658,0.0497179461011,
10.495,-0.0185585587589,0.0436335979777,0.329386802255,0.943003724025,-0.822631162082,1.71253013773,0.220368541496,1.34979547361,-0.047384454043,-0.0985864212599,-0.00667179060011,0.0107656222418,-0.00917055266255,0.0308155419309,-0.0704295298374,-0.00159003451574,-0.000287055791745,0.70694873624,-0.000157010675254,0.707264715135,0.199953455416,0.199938241954,0.0496912338208,
10.545,-0.0189222326239,0.0432018617139,0.330823624371,0.942513277262,-0.754123304499,1.71211491363,0.215878090244,1.38314695266,-0.0488896411558,-0.100038894849,-0.00665506790228,0.0107562008383,-0.00914594212907,0.0308534613545,-0.0702837179601,-0.00165529683319,-0.000276180970605,0.706951637209,-0.000165114042434,0.707261817935,0.199961299352,0.199941873018,0.0496940191408,
10.595,-0.0191194063067,0.0427132636956,0.332336138829,0.941999318596,-0.684070452516,1.70969685773,0.210795965067,1.41308309091,-0.0521745851358,-0.100622874095,-0.00665526112383,0.0107559397669,-0.00913214889427,0.0308506582472,-0.0703104343808,-0.0016253375962,-0.000277731071039,0.706952049279,-0.000163467157689,0.707261405822,0.199959917119,0.199941098551,0.0496941581422,
10.645,-0.0194363622684,0.042217662963,0.33422348209,0.94134720522,-0.611396201026,1.70987386878,0.205553927097,1.44024634242,-0.0497744053077,-0.101272652014,-0.00658716460349,0.0107418484605,-0.00919977404406,0.0306763528435,-0.0695489943157,-0.00149652674373,-0.00025481717132,0.706944250205,-0.000200619689437,0.707269200462,0.199984363641,0.199953730788,0.0496849937362,
10.695,-0.0194247298504,0.0417338434403,0.33583531147,0.940795200749,-0.538774627213,1.70718762983,0.200598425347,1.46561294282,-0.0515613835854,-0.102197444285,-0.00658728123061,0.0107451726011,-0.00921065158746,0.0306621181593,-0.0695200551961,-0.00153615056548,-0.00025376069524,0.706944761779,-0.000202461382759,0.707268688977,0.199985598154,0.19995433624,0.0496849773599,
10.745,-0.019200768485,0.0412126882043,0.337621673579,0.940183200419,-0.465833776643,1.70280285564,0.195341449135,1.48756130054,-0.053389919436,-0.103413619474,-0.00660256345426,0.0107541659966,-0.00925664156847,0.0306790205026,-0.0696357167337,-0.00149418046747,-0.000257360997441,0.706943440382,-0.000198350174049,0.707270009631,0.199982343907,0.199952482397,0.0496855095439,
10.795,-0.0188302971795,0.0406943266906,0.339307840656,0.939606077541,-0.391097287106,1.69879345551,0.190783174045,1.50515549534,-0.0558663556388,-0.105837243683,-0.00662078634424,0.0107668240384,-0.00928093302277,0.0306645654852,-0.0697234880324,-0.00167172591364,-0.000255449648193,0.706946070644,-0.000196324523438,0.707267381831,0.199982529903,0.199952369089,0.0496884337458,
10.845,-0.0183830209707,0.0401204672895,0.340855360123,0.939079355603,-0.314293417174,1.69554181018,0.185180224366,1.51742235151,-0.0588060371265,-0.106745004539,-0.00661861693295,0.0107919157422,-0.00927523079241,0.0303873636624,-0.0695804341874,-0.00168862068544,-0.000255968617412,0.706946147009,-0.00020282648725,0.707267303479,0.199984979459,0.199953006832,0.0496848650291,
10.895,-0.0178382002594,0.0395711789314,0.342687490477,0.938446164828,-0.237650137316,1.6921006091,0.180338517301,1.52896562704,-0.0595397241052,-0.104654958702,-0.00660521927079,0.0108036268201,-0.00933160402867,0.0302955838901,-0.0693626920465,-0.00179292443141,-0.000253069988018,0.70694899556,-0.000209514314781,0.707264455304,0.199989047574,0.199955337925,0.0496841653002,
10.945,-0.0170187368391,0.0389866039074,0.344080754741,0.937975928012,-0.161653676198,1.68622566291,0.17584025467,1.53720864204,-0.065620914379,-0.105415310165,-0.00665514113688,0.0108417253101,-0.00930349055752,0.0302614846563,-0.0697150018484,-0.00211599350655,-0.000262176551503,0.706956023923,-0.000200510871709,0.707257429299,0.199982543206,0.199952585107,0.0496894009652,
10.995,-0.0162825103695,0.0385012866264,0.345623864202,0.937441558327,-0.0846756077418,1.68296308016,0.170564011829,1.54114742273,-0.064808724343,-0.105581160231,-0.00665514113688,0.0108417253101,-0.00930349055752,0.0302614846563,-0.0697150018484,-0.00211599350655,-0.000262176551503,0.706956023923,-0.000200510871709,0.707257429299,0.199982543206,0.199952585107,0.0496894009652,
11.045,-0.0154939287848,0.0380186452504,0.347293172342,0.936857498891,-0.00848988309749,1.67815898766,0.164659174124,1.54309876323,-0.0642358792619,-0.106384925984,-0.00667176300986,0.0108534400054,-0.00932845726615,0.030249167447,-0.0698044518681,-0.00202851438541,-0.000269138715257,0.706951981882,-0.000202175993551,0.707261466504,0.199980220543,0.199951078807,0.0496853510617,
11.095,-0.0147567411872,0.0375389674159,0.348777172478,0.93633730486,0.0687830779836,1.67487364131,0.159277273931,1.53820619158,-0.0629018354901,-0.104664516373,-0.0066677277531,0.0108575178454,-0.00931859889845,0.0301850361372,-0.0697859569277,-0.00201995958881,-0.000269156388284,0.706953389304,-0.000200211721771,0.707260060247,0.199979370125,0.199950521989,0.0496865538448,
11.145,-0.0140924165715,0.0371186288945,0.350047939907,0.935889978016,0.146104720084,1.67307224829,0.153420175783,1.5315188747,-0.0602602119676,-0.102612846966,-0.00665533023282,0.010862337058,-0.00926317372021,0.0300317672043,-0.0696768392235,-0.00192226888101,-0.000271299722419,0.706953405721,-0.000204037555587,0.707260041926,0.199979645954,0.199949713364,0.049683177769,
11.195,-0.0134950595367,0.0367817537102,0.351565886828,0.93534293881,0.22251180444,1.67019006325,0.148268195775,1.52307526268,-0.0573998626842,-0.0988055684813,-0.0066542434792,0.0108599217916,-0.00925357583744,0.0300344225348,-0.069698574536,-0.00188887478735,-0.000270990066988,0.706953317518,-0.000202495003509,0.707260130653,0.199979014642,0.199949183607,0.0496838924071,
11.245,-0.0129865811491,0.0364826265241,0.353090449703,0.934787409522,0.298385134616,1.66739006923,0.143403072103,1.50968978131,-0.0551074565999,-0.0958116057518,-0.0066542434792,0.0108599217916,-0.00925357583744,0.0300344225348,-0.069698574536,-0.00188887478736,-0.000270990066988,0.706953317518,-0.000202495003509,0.707260130653,0.199979014642,0.199949183607,0.0496838924071,
11.295,-0.0126030227521,0.036191378344,0.354815569636,0.934150555047,0.373235680877,1.66345787459,0.139169123316,1.49109943626,-0.0536515965474,-0.0915198231154,-0.00666223848044,0.0108741175706,-0.00928949956453,0.0299593316031,-0.0697102434907,-0.00204563609773,-0.000268927375281,0.706952620093,-0.000201890114994,0.707260828735,0.199979906679,0.199950445121,0.0496851721966,
11.345,-0.0123634116305,0.0360006934621,0.356384598822,0.933563663521,0.447325587456,1.66046124297,0.135253808787,1.47130349103,-0.0550149875566,-0.0865954366966,-0.00666983389651,0.0108765373004,-0.00929812264033,0.0300053544754,-0.0697463575374,-0.00216476935961,-0.000269521417378,0.706953218308,-0.000202159351222,0.707260230476,0.199980111518,0.199951415261,0.0496852494581,
11.395,-0.0122270787173,0.0358842718559,0.357889968471,0.93299388425,0.520231199343,1.65764089515,0.130756111706,1.44778604281,-0.0546313671279,-0.0854474488107,-0.00668033567886,0.0108676276656,-0.00929138870054,0.0301254114493,-0.0698616558413,-0.00209609359426,-0.00026602063787,0.706952316781,-0.000203464434414,0.707261132563,0.199981829399,0.199952011183,0.0496858155613,
11.445,-0.0124149784358,0.0358206440651,0.358515649696,0.932753600204,0.594157891386,1.66147834081,0.124585490697,1.42037138278,-0.047316550745,-0.0843356310454,-0.00660483481646,0.0108090298217,-0.00910908540283,0.0301093392466,-0.0695558577174,-0.00151982224296,-0.000282173774508,0.706956940874,-0.000186100985745,0.70725650898,0.199968840427,0.199943484605,0.0496880296345,
11.495,-0.0125445562092,0.0355602574364,0.360869567031,0.931853667585,0.66259132875,1.65506148366,0.119605742751,1.38686594968,-0.0484539998004,-0.0837666199199,-0.00659749154161,0.0108614417137,-0.00926867972205,0.0297145476963,-0.0693210199088,-0.00134597900769,-0.000270773168208,0.706961367155,-0.000186501221754,0.707252088897,0.199974537889,0.199946356146,0.0496942845627,
11.545,-0.012698532758,0.0354697375391,0.362044852864,0.931399038812,0.730925908908,1.65308948332,0.113712554122,1.35094796887,-0.0478970658848,-0.0849672587933,-0.00661452471986,0.0108700653193,-0.00919992898216,0.0295738077667,-0.0693484626006,-0.00101488553918,-0.000272314780326,0.706957803281,-0.000191951198048,0.707255649238,0.199977090049,0.19994648435,0.0496900037879,
11.595,-0.0130150460026,0.035409566209,0.363618891283,0.930783580163,0.797317150086,1.65030305975,0.109181503677,1.31442323729,-0.0481870434022,-0.085362956131,-0.00661138286503,0.0108706087057,-0.00920538382848,0.0295688388664,-0.06935934741,-0.000954522535804,-0.000270240284885,0.706959326407,-0.000189137428892,0.707254128304,0.199976869598,0.199946303399,0.0496927176651,
11.645,-0.0133617103365,0.0353526238443,0.365169746691,0.930173485317,0.862187611926,1.6479205503,0.104864030634,1.2746311059,-0.0473846230154,-0.0855803479859,-0.00661157723208,0.0108681454332,-0.00920564667277,0.0295984736465,-0.0693754627052,-0.000941477238773,-0.000269837432097,0.70695963853,-0.000188841538103,0.707253816544,0.199976832472,0.199946234064,0.049693168671,
11.695,-0.0137753686047,0.0353286170948,0.366705756437,0.929563884964,0.924824855707,1.64547658958,0.100440069542,1.23244346224,-0.0470228735758,-0.0874280298871,-0.00660989730954,0.0108696868325,-0.00920616210284,0.029573824874,-0.0693643793936,-0.000909210054757,-0.000269002609932,0.70696052848,-0.000187391232846,0.707252927667,0.199976762553,0.199946318466,0.0496944449087,
11.745,-0.0143118568706,0.0352486306819,0.367895021432,0.929088778316,0.984922544884,1.64442714569,0.0948966056611,1.18605182427,-0.0453319507299,-0.0911018765843,-0.00658763711318,0.0108730618441,-0.00913712093764,0.0294075816214,-0.0692388944506,-0.000700985812824,-0.000274645899552,0.70696526504,-0.000180333705527,0.707248192699,0.199972378131,0.199943866228,0.0496976117727,
