t,q_x,q_y,q_z,q_w,p_x,p_y,p_z,v_x,v_y,v_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z,s_q_x,s_q_y,s_q_z,s_q_w,s_p_x,s_p_y,s_p_z,
7.645,-0.0187404908417,0.0350299155157,0.236402826584,0.970842625045,-0.255912541179,1.19528538115,0.144136367823,-1.28018000147,0.470104572332,0.0801372648248,-0.00650709314251,0.0116184271065,-0.00765132437342,-0.00335864132196,-0.0272548741786,-0.00570044668946,-0.000364752310206,0.706966191055,5.89714471045e-05,0.707247246854,0.199941980567,0.199960361762,0.049932911033,
7.695,-0.0185767957602,0.0358538154118,0.237670430921,0.970506142611,-0.318756501343,1.21926705322,0.145856697622,-1.29120230587,0.472982079022,0.077707801812,-0.00653896627008,0.0116257728427,-0.00757556715863,-0.00366971625556,-0.0277101714478,-0.00522071051071,-0.000359349080493,0.706978363306,8.10284613443e-05,0.707235079814,0.199942777375,0.199959718774,0.0499348891531,
7.745,-0.0186648162549,0.0367574968173,0.239733102667,0.969963169686,-0.384088697527,1.24142069936,0.15097926217,-1.29955152652,0.474315863638,0.0793733643021,-0.00651392451736,0.0116077123499,-0.0077136727918,-0.00319980951184,-0.0273862251087,-0.00539714810469,-0.000353220701963,0.706977736465,7.22492999684e-05,0.707235710466,0.199942624915,0.199959389183,0.0499349888426,
7.795,-0.0188248211397,0.0376515480429,0.241501381306,0.969487013769,-0.449816511952,1.26472795654,0.155358570907,-1.30503045283,0.474395321225,0.0808500825796,-0.00650604190385,0.0116127726879,-0.00776484164299,-0.00319034956867,-0.0272291658587,-0.00549766070402,-0.000357115323068,0.706976362929,6.71369132785e-05,0.707237082046,0.199941926772,0.199959366258,0.0499342698059,
7.845,-0.0190231599474,0.0385688600977,0.243060056361,0.969057465488,-0.515155298245,1.2884513892,0.159407597772,-1.30752461339,0.474722803243,0.081745055434,-0.00650604190385,0.0116127726879,-0.00776484164299,-0.00319034956867,-0.0272291658587,-0.00549766070402,-0.000357115323068,0.706976362929,6.71369132782e-05,0.707237082046,0.199941926772,0.199959366258,0.0499342698059,
7.895,-0.0191238927951,0.0394609660464,0.24364859362,0.968871751941,-0.579491631921,1.31400773811,0.161758597486,-1.30655410001,0.473474796271,0.0807163216076,-0.00656830633874,0.0116292978681,-0.00750588526072,-0.00366022802922,-0.0283063831335,-0.00537479358236,-0.000355485520897,0.706981333782,8.31479355822e-05,0.707232112111,0.199941961522,0.199959427612,0.049933054348,
7.945,-0.0196526865706,0.0405207808086,0.24578142711,0.968278538604,-0.641850838552,1.33732753427,0.165069890295,-1.30015650019,0.475129725828,0.0801722616745,-0.00651239428862,0.0115816902617,-0.00766631248396,-0.00298565094471,-0.0273450394688,-0.00485448878075,-0.000343821592639,0.706991099169,8.97195066612e-05,0.707222355015,0.199944971512,0.199959340496,0.0499378940225,
7.995,-0.0200214537989,0.0414245463415,0.247330287906,0.967838249416,-0.70557085499,1.36039526703,0.168871203726,-1.29151792948,0.472600552254,0.0801996729625,-0.00652114059929,0.0115683710034,-0.00767576338078,-0.00281659384505,-0.0275052556578,-0.00473450094504,-0.000342078278929,0.706991923567,9.60747134758e-05,0.707221530896,0.1999452456,0.199959636,0.0499385282192,
8.045,-0.020429091305,0.0422221949411,0.248799309204,0.967418648891,-0.77018879614,1.38415945606,0.172952263336,-1.27992769483,0.46885168495,0.0784583286522,-0.0065234966377,0.0115728345024,-0.00766228650047,-0.0028654560553,-0.0275393662105,-0.00480547255722,-0.000343630599354,0.70699145337,9.50035392019e-05,0.707222000332,0.199944781065,0.199959323083,0.0499380275892,
8.095,-0.0210905768408,0.0429867960366,0.251902543668,0.966567344487,-0.837487115093,1.40381357173,0.180127531894,-1.26798799248,0.464527081298,0.0802044135968,-0.00643059121463,0.0115725247331,-0.00806673554078,-0.00240922995557,-0.0259713530394,-0.00523771048426,-0.000336303313319,0.70698559218,5.48044817675e-05,0.707227867343,0.199945882582,0.199958089762,0.0499384543743,
8.145,-0.0213580880162,0.0435837020433,0.253708503142,0.966062259084,-0.900486764495,1.4241584003,0.182324034241,-1.25109063805,0.456259073562,0.0764527775454,-0.00644128221361,0.0115831921881,-0.00813958675976,-0.00265149041959,-0.0261778693809,-0.00486751106676,-0.000327628879125,0.706993261922,6.92240312174e-05,0.707220202953,0.199948092319,0.19995925953,0.0499394071688,
8.195,-0.0217251658069,0.0439708072877,0.255284791025,0.965621178697,-0.968225284405,1.44910471435,0.185212048039,-1.23613985265,0.45143347495,0.0736898713954,-0.00641158860152,0.0116251244797,-0.00813323323603,-0.00344130275259,-0.025637994837,-0.00473142682105,-0.000324752282036,0.706990694258,6.85132298705e-05,0.70722277118,0.199948233812,0.199960364109,0.0499404864447,
8.245,-0.0215060614202,0.0444493637656,0.257570046276,0.964997106029,-1.02242978227,1.46062761202,0.18871056448,-1.21005221607,0.433476103629,0.0767854890995,-0.00652415805135,0.0116347368477,-0.00831821007254,-0.00320375791475,-0.0273378090605,-0.0048300613146,-0.00035760047371,0.706993144517,9.1094890267e-05,0.707220303322,0.199943741807,0.199958977776,0.0499351677675,
8.295,-0.0214690762861,0.0447992541209,0.258510541699,0.964730224169,-1.07990216628,1.48459984774,0.192065881937,-1.18104212481,0.42627744995,0.0741480360931,-0.00654559186165,0.011611475826,-0.00815584338077,-0.00303406490437,-0.0277282474301,-0.00472121380708,-0.000357145076482,0.706991091173,9.857110348e-05,0.707222355228,0.199942867761,0.199958836097,0.049935460421,
8.345,-0.0213098461451,0.0449769458091,0.259891549624,0.964354368081,-1.13705680141,1.5058694917,0.195800679047,-1.15069212556,0.418396068358,0.0730690404865,-0.00656652771343,0.0116127557084,-0.00811300541762,-0.00300522221873,-0.0280668663593,-0.00482418690794,-0.000367352900056,0.706991549505,0.000106605953708,0.70722189065,0.199941732182,0.199958645492,0.0499366516545,
8.395,-0.0211021991218,0.0450674558572,0.261335399531,0.963964434285,-1.19222663139,1.52666133976,0.19938320793,-1.11533372142,0.408398179657,0.0730721019159,-0.0065763981541,0.0116036992072,-0.00807745239293,-0.00288314226769,-0.0282452579608,-0.00480664538213,-0.000369464585283,0.706992075901,0.000109627493546,0.707221362864,0.199941371055,0.199958638652,0.0499368055761,
8.445,-0.0208675396259,0.0451448108149,0.263358223047,0.963415247025,-1.24303469731,1.54424124733,0.202130722676,-1.0782802406,0.397756082779,0.0682172272595,-0.00656721533803,0.0115630916028,-0.00818903911044,-0.00237143413638,-0.0280842487464,-0.00434793566616,-0.000359182524312,0.706989721627,0.000106683833198,0.707223722114,0.199941562941,0.199959145782,0.0499371054234,
8.495,-0.0204892260939,0.0449865571864,0.264899298592,0.963008184229,-1.29600699528,1.56387824805,0.205494636842,-1.03734983309,0.385858654546,0.0672753295494,-0.00656721533803,0.0115630916028,-0.00818903911044,-0.00237143413638,-0.0280842487464,-0.00434793566616,-0.000359182524312,0.706989721627,0.000106683833197,0.707223722114,0.199941562941,0.199959145782,0.0499371054234,
8.545,-0.0200552163817,0.044819937146,0.266679672809,0.962533590916,-1.34572071238,1.58149002072,0.208301316766,-0.994340946653,0.374271974324,0.0646925949715,-0.00656192300689,0.0115418979876,-0.00825038366519,-0.00214160473775,-0.0280327404866,-0.00408581721001,-0.000350491078675,0.706987594776,0.000106965123469,0.707225852573,0.199940931197,0.199959045985,0.049937095298,
8.595,-0.0196706681578,0.0443657705711,0.268065100979,0.962177657636,-1.40392049229,1.60545954552,0.210310589892,-0.958232646214,0.36662815788,0.0608071868014,-0.00652841107046,0.0115944096084,-0.00820505747287,-0.00311594933432,-0.0272616067915,-0.00397380815432,-0.000347325452531,0.706977560873,8.88130738869e-05,0.707235887027,0.199940891316,0.199958990014,0.0499343839481,
8.645,-0.019080151593,0.0440278725839,0.269443091724,0.961820105099,-1.45177791755,1.62427209014,0.21283307872,-0.91164868699,0.352823252721,0.0558263847361,-0.00653519628653,0.0115987521709,-0.00816876516949,-0.00323408285877,-0.0273847710437,-0.00392507374733,-0.000351253265054,0.706976485988,9.43813212296e-05,0.707236958857,0.199939468759,0.199958760878,0.0499353661391,
8.695,-0.0184301262304,0.0439413389286,0.270922458293,0.961421089208,-1.48383354651,1.63832512257,0.217418333882,-0.853645567803,0.339262098351,0.0547681197957,-0.00655265970844,0.0115367016416,-0.00815667077978,-0.00215731200844,-0.0277394164872,-0.00414934216958,-0.000340172707948,0.70698370428,8.76589734914e-05,0.707229749431,0.199943771225,0.199959410339,0.0499336714683,
8.745,-0.0178826234529,0.0439913234859,0.272484128258,0.960987708082,-1.50861718378,1.65261393606,0.223222531172,-0.788272941069,0.327993843936,0.0528178351295,-0.00652279277961,0.0114292856918,-0.00815931175988,-0.000439781961789,-0.0274760746468,-0.00438421203267,-0.000292943183371,0.70699738573,5.36547884607e-05,0.707216097015,0.199953503931,0.199959279538,0.049926899072,
8.795,-0.0173290636632,0.0436814286915,0.274022696011,0.960574410658,-1.5467984672,1.66873235229,0.22580162855,-0.732068103879,0.316007035327,0.0493357656827,-0.00652279277961,0.0114292856918,-0.00815931175988,-0.000439781961789,-0.0274760746468,-0.00438421203267,-0.000292943183371,0.70699738573,5.36547884605e-05,0.707216097015,0.199953503931,0.199959279538,0.049926899072,
8.845,-0.0168055470584,0.0434029963595,0.275628383766,0.960136837934,-1.58207474865,1.6839912713,0.228198289913,-0.674027467536,0.30313326163,0.0453546575628,-0.00651580019946,0.0114247040412,-0.00817641818791,-0.000397414033282,-0.0273743162244,-0.0043388040058,-0.000287267352132,0.706996600934,4.7881062055e-05,0.70721688431,0.19995380821,0.199958984896,0.0499263216928,
8.895,-0.0162703790265,0.0431479638027,0.277186185648,0.959708990513,-1.61443492494,1.69887632519,0.230380576285,-0.613943745032,0.291204249337,0.0415279492397,-0.00651580019946,0.0114247040412,-0.00817641818791,-0.000397414033282,-0.0273743162244,-0.0043388040058,-0.000287267352132,0.706996600934,4.78810620547e-05,0.70721688431,0.19995380821,0.199958984896,0.0499263216928,
8.945,-0.0159892600135,0.0428797936481,0.279438763587,0.959072283129,-1.65137954,1.71396068354,0.230927947072,-0.558386936128,0.282641473785,0.0355700843596,-0.00645433224161,0.0114200102176,-0.00834243643003,-0.000563594251121,-0.026395718655,-0.00386802223718,-0.000250522220575,0.706986899089,1.43031165437e-05,0.707226598446,0.199953628436,0.199956682894,0.0499220776354,
8.995,-0.0155268712818,0.0427103527715,0.280974305175,0.958638712897,-1.67792999376,1.72781672889,0.232666101276,-0.498686126138,0.271072126374,0.0329203650434,-0.00645433224161,0.0114200102176,-0.00834243643003,-0.000563594251121,-0.026395718655,-0.00386802223718,-0.000250522220575,0.706986899089,1.43031165435e-05,0.707226598446,0.199953628436,0.199956682894,0.0499220776354,
9.045,-0.0151323809449,0.0425884910492,0.282571190887,0.958180960757,-1.70223980334,1.74084648671,0.234429331951,-0.4368789147,0.256068409044,0.0297290688525,-0.00645574465879,0.0114250958702,-0.00835449083864,-0.000603719648315,-0.0264020675306,-0.00393235571922,-0.000250956110606,0.706988355839,1.73566885859e-05,0.707225141966,0.199953691044,0.199956769566,0.0499222614888,
9.095,-0.0148207771588,0.0425322284398,0.28434285694,0.957664081928,-1.72950700472,1.75414429677,0.238293337409,-0.375004927193,0.243629466227,0.0278155189716,-0.00643630987921,0.0114285367412,-0.00840303085895,-0.000519406173847,-0.0262798728663,-0.00448782676927,-0.000225357086207,0.707006963403,3.40022034239e-05,0.707206548158,0.199956929775,0.199956670568,0.0499247580826,
9.145,-0.0143842304375,0.0424769778359,0.286322622185,0.957083150146,-1.74452143903,1.75993128662,0.23635822157,-0.309551496102,0.22671703204,0.0204329902867,-0.00647492440742,0.0114650122884,-0.00850676193942,-0.00098939944467,-0.0266423123724,-0.00386507643607,-0.000283829370086,0.70698543914,4.34770156351e-05,0.707228044124,0.1999497126,0.199956921471,0.0499236533735,
9.195,-0.0139969013433,0.0428399512236,0.288422578332,0.956441969824,-1.73584556292,1.75974925451,0.240301330064,-0.228771974608,0.209271339583,0.0188552772625,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115984e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.245,-0.0137840886136,0.0429790948696,0.289981895144,0.955967204874,-1.74575606391,1.7698930769,0.241166757266,-0.159562551939,0.195228130722,0.0161375778843,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115981e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.295,-0.0136283626291,0.0431887772967,0.291540444651,0.955485827409,-1.75217216047,1.77937024974,0.241875893213,-0.0892278403297,0.182723853047,0.0107617507323,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115978e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.345,-0.0135394579765,0.0434246234257,0.293070310261,0.955008260908,-1.75510686066,1.78820317744,0.242322103724,-0.020716802871,0.169996930306,0.00738592911836,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115979e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.395,-0.0135234586212,0.0437046363892,0.294627178202,0.954516551292,-1.75456368634,1.79644972796,0.242618746058,0.0499358853397,0.15818182285,0.00307206604491,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115977e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.445,-0.0135700181154,0.0439997957826,0.296176413917,0.954022748376,-1.75045347569,1.80405496848,0.242705772092,0.122111485857,0.143893804108,-0.000197460903805,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115975e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.495,-0.0136071890957,0.0443020008262,0.297741120912,0.953521054852,-1.74279307439,1.81095565039,0.24257959519,0.191304715869,0.130923336281,-0.00548759808072,-0.00649571756529,0.011406174629,-0.00863355512561,0.000280053840252,-0.0270886165313,-0.00423685296404,-0.000270876248718,0.707010990971,4.99261115971e-05,0.707202504789,0.199951687841,0.199956181985,0.0499228151569,
9.545,-0.0136746606366,0.0445795614065,0.299214382172,0.953045864512,-1.73285671034,1.81832013206,0.241956272477,0.261126551778,0.118738004104,-0.011915569676,-0.00649640140822,0.0114113678983,-0.00861996971655,0.000216330211753,-0.0270784845023,-0.00425551212348,-0.000272103339688,0.707012446296,5.29273599711e-05,0.707201049166,0.199951421948,0.199955906226,0.0499221194719,
9.595,-0.0138204123112,0.0448377225304,0.30079169268,0.952535003271,-1.71829318949,1.82393382807,0.241265126511,0.328278824558,0.104628697474,-0.0153986516003,-0.00649640140822,0.0114113678983,-0.00861996971655,0.000216330211753,-0.0270784845023,-0.00425551212348,-0.000272103339688,0.707012446296,5.29273599707e-05,0.707201049166,0.199951421948,0.199955906226,0.0499221194719,
9.645,-0.0140147956853,0.0450653070088,0.302381446234,0.952017943413,-1.70028626937,1.82891115286,0.240383810066,0.398878945184,0.092520766562,-0.0209054586731,-0.00649640140822,0.0114113678983,-0.00861996971655,0.000216330211753,-0.0270784845023,-0.00425551212348,-0.000272103339687,0.707012446296,5.29273599703e-05,0.707201049166,0.199951421948,0.199955906226,0.0499221194719,
9.695,-0.0142124185793,0.0452335058674,0.303968565481,0.951501470469,-1.67886465499,1.83329390552,0.239218574289,0.465338846048,0.0809716919706,-0.0264496003085,-0.00649640140822,0.0114113678983,-0.00861996971655,0.000216330211753,-0.0270784845023,-0.00425551212348,-0.000272103339687,0.707012446296,5.29273599698e-05,0.707201049166,0.199951421948,0.199955906226,0.0499221194719,
9.745,-0.0144408631614,0.0453461330173,0.305513076323,0.950997870601,-1.65409368473,1.8369767692,0.237806747649,0.532658743803,0.0668077023305,-0.0310889083686,-0.00649640140822,0.0114113678983,-0.00861996971655,0.000216330211753,-0.0270784845023,-0.00425551212348,-0.000272103339687,0.707012446296,5.29273599695e-05,0.707201049166,0.199951421948,0.199955906226,0.0499221194719,
9.795,-0.0145770266496,0.0452493466458,0.307682397129,0.950300767873,-1.6256790638,1.83210499503,0.232626847132,0.597561820493,0.0518236911574,-0.0392541296744,-0.00653454780158,0.0114535600666,-0.008758746985,-0.000199994173679,-0.0273725085378,-0.00367670872872,-0.000337156623652,0.706986021541,6.38710371257e-05,0.707227436962,0.19995158674,0.199960360475,0.0499190935413,
9.845,-0.0148409917257,0.045209062577,0.309252590765,0.949788776903,-1.59431131599,1.83445387029,0.230589125545,0.663341619763,0.0405618178375,-0.0440700166315,-0.00653454780158,0.0114535600666,-0.008758746985,-0.000199994173679,-0.0273725085378,-0.00367670872872,-0.000337156623652,0.706986021541,6.38710371257e-05,0.707227436962,0.19995158674,0.199960360475,0.0499190935413,
9.895,-0.0151398206593,0.0450885525098,0.310842129896,0.94927076145,-1.55972004914,1.83620496721,0.22827090215,0.725724644002,0.0282630585641,-0.0496710319466,-0.00653454780158,0.0114535600666,-0.008758746985,-0.000199994173679,-0.0273725085378,-0.00367670872872,-0.000337156623652,0.706986021541,6.38710371253e-05,0.707227436962,0.19995158674,0.199960360475,0.0499190935413,
9.945,-0.0154540019836,0.0448906204199,0.312401854421,0.948762924748,-1.52202363137,1.83741704927,0.225737394761,0.788167684434,0.0188167860648,-0.0517594495631,-0.00653454780158,0.0114535600666,-0.008758746985,-0.000199994173679,-0.0273725085378,-0.00367670872872,-0.000337156623652,0.706986021541,6.3871037125e-05,0.707227436962,0.19995158674,0.199960360475,0.0499190935413,
9.995,-0.0158106016735,0.0446116847745,0.313950262785,0.948258959859,-1.48080538909,1.83746905527,0.221253924027,0.849771320979,0.0100736681956,-0.058677659174,-0.00653784491286,0.0114623073626,-0.00875520441324,-0.000396260368426,-0.0273295503042,-0.00333241067316,-0.00035739590104,0.706968973508,5.21676978297e-05,0.707244469787,0.199951155448,0.199962682586,0.0499186707137,
10.045,-0.0162565724268,0.0442873595696,0.315727246892,0.947676452807,-1.43900963546,1.83886063977,0.218540551033,0.906255366762,0.00467899970056,-0.0629750079595,-0.00652349152955,0.0114611880851,-0.00879118804861,-0.000409367247827,-0.0271065135956,-0.00335193806031,-0.000345426430088,0.70696860184,4.00369089352e-05,0.707244848047,0.199951630108,0.199962301021,0.049919310972,
10.095,-0.0166616849176,0.0439508489595,0.31734403544,0.947144906707,-1.39247759105,1.83897624698,0.215348730079,0.961078709221,-0.00169798506233,-0.0662916486142,-0.00652349152955,0.0114611880851,-0.00879118804861,-0.000409367247827,-0.0271065135956,-0.00335193806031,-0.000345426430088,0.70696860184,4.0036908935e-05,0.707244848047,0.199951630108,0.199962301021,0.049919310972,
10.145,-0.0170960369931,0.043558140573,0.318950934863,0.946615399758,-1.34253503146,1.83762510998,0.212495218668,1.01566612652,-0.0119300114193,-0.0696183107104,-0.00653747654237,0.0114683136393,-0.00879498834017,-0.000402789632191,-0.0272486843474,-0.00349470641061,-0.000346808471689,0.706974553807,5.02345084475e-05,0.707238897028,0.199951595549,0.199961571956,0.0499190074737,
10.195,-0.0176154571098,0.0431319812566,0.320528265733,0.946092468383,-1.29054947529,1.83687889501,0.208976511837,1.06865823651,-0.0192400740116,-0.0714240172101,-0.00653747654237,0.0114683136393,-0.00879498834017,-0.000402789632191,-0.0272486843474,-0.00349470641061,-0.000346808471689,0.706974553807,5.02345084472e-05,0.707238897028,0.199951595549,0.199961571956,0.0499190074737,
10.245,-0.018243521727,0.0426950525691,0.322253553072,0.945514121488,-1.23604441307,1.83755993743,0.206067229999,1.11822956884,-0.0210481308949,-0.0745101241644,-0.00650324172593,0.0114554269257,-0.00883105520195,-0.000350080730555,-0.0268283719933,-0.00355402755369,-0.000320522987572,0.706974603231,2.63408395425e-05,0.707238861317,0.199952789063,0.199960515426,0.0499200760342,
10.295,-0.0188243137511,0.0422590910509,0.323926462828,0.94495050723,-1.18064338041,1.83764448525,0.201237665274,1.16589540176,-0.0250654095552,-0.0791234819409,-0.00647776481788,0.0114417491505,-0.00884673227741,-0.000337502450665,-0.0265981993298,-0.00326756900699,-0.000322104894814,0.706964692977,1.27173142459e-05,0.707248767387,0.199952441467,0.199962112091,0.0499203347216,
10.345,-0.0194496216313,0.0419127156723,0.325092857151,0.944552629933,-1.12149832199,1.84092889549,0.198553613424,1.21154277512,-0.0297006977684,-0.0806475184663,-0.00645517053625,0.0114045267108,-0.00875390848815,-4.53780706544e-05,-0.0265296649389,-0.00346354128472,-0.000297900685896,0.70697426278,1.16396804878e-05,0.707239211926,0.199954058105,0.199960290407,0.0499213207644,
10.395,-0.0199635740313,0.0414436978573,0.326654601991,0.944023647277,-1.05992761874,1.83936349357,0.19448633774,1.25443412838,-0.0332590451915,-0.0823275739897,-0.00645517053625,0.0114045267108,-0.00875390848815,-4.53780706544e-05,-0.0265296649389,-0.00346354128472,-0.000297900685895,0.70697426278,1.16396804872e-05,0.707239211926,0.199954058105,0.199960290407,0.0499213207644,
10.445,-0.0205118667499,0.0410261850188,0.32823189053,0.943482878225,-0.995580979281,1.83898471969,0.190274248402,1.29431735415,-0.0352015485779,-0.0856235563946,-0.00643794153401,0.0114022460762,-0.00875925795594,-0.000112202084839,-0.0262715947472,-0.00346139227882,-0.00028577032561,0.706970094444,-5.69543514853e-06,0.707243383754,0.199954783939,0.199959937592,0.0499217920584,
10.495,-0.0209189661635,0.0405161182706,0.329776487805,0.942957214886,-0.929380737632,1.83687578054,0.18508018085,1.32870379252,-0.0385122328128,-0.0900946735159,-0.00643459459675,0.0114104235703,-0.00875124745517,-0.00025147092336,-0.0261990809087,-0.00328862376441,-0.000293407482866,0.706964233457,-1.22047175454e-05,0.707249239218,0.199954328528,0.199960784882,0.0499212673232,
10.545,-0.0212697367596,0.0400630704347,0.331280607505,0.942441355086,-0.862266015329,1.8361062525,0.180813443282,1.36094936925,-0.0401911508876,-0.091619854683,-0.00642416558102,0.0114046119004,-0.00874339299597,-0.000215754347895,-0.0260977819131,-0.00330507776302,-0.000287080064937,0.706965462582,-1.76982368704e-05,0.707248013068,0.199954923064,0.199960292278,0.0499215824934,
10.595,-0.0214769724665,0.0395618503446,0.332848509991,0.941905233581,-0.793547126483,1.83405357174,0.176267788962,1.38991861729,-0.0427070830984,-0.0918556119677,-0.00642416558102,0.0114046119004,-0.00874339299597,-0.000215754347895,-0.0260977819131,-0.00330507776302,-0.000287080064937,0.706965462582,-1.76982368709e-05,0.707248013068,0.199954923064,0.199960292278,0.0499215824934,
10.645,-0.0217580095562,0.0390535461313,0.334591860337,0.941302128198,-0.721946347085,1.83452002887,0.171569312804,1.41611175393,-0.0414349811501,-0.0921836434702,-0.00636925769689,0.0113944131451,-0.00878214733031,-0.000329444096487,-0.0254733887507,-0.0032069431841,-0.000267571307102,0.706960343825,-4.81560007189e-05,0.707253135974,0.199956183501,0.199959507188,0.0499211980558,
10.695,-0.0217510503593,0.0385574103084,0.33619032414,0.940753040853,-0.650606997465,1.83228546442,0.167060337275,1.44040894734,-0.0428519631889,-0.0929765117765,-0.00636945072757,0.0113970417284,-0.00879196023248,-0.000337155693773,-0.0254494039323,-0.00324090622202,-0.000266666875773,0.706960717285,-4.96871485329e-05,0.707252762905,0.199956340082,0.19995948246,0.049921255892,
10.745,-0.0215037696707,0.0380145276918,0.338041734849,0.9401171571,-0.579447271039,1.82729550354,0.162133157138,1.4612385434,-0.0451557164707,-0.0942080829071,-0.00639363426577,0.0114105219074,-0.00885243059754,-0.000326092577508,-0.0256599999616,-0.00317912732836,-0.000274024016761,0.706959051549,-4.17133764452e-05,0.707254425652,0.199955586893,0.199959458767,0.0499224022301,
10.795,-0.0211357936401,0.0374807136177,0.339727220212,0.939539190338,-0.506138377119,1.82362599881,0.158071022937,1.47772330366,-0.047310600906,-0.0964668289104,-0.0064127643524,0.0114241106656,-0.00887771031353,-0.000352222453494,-0.0257532223699,-0.00336831857191,-0.000272137003142,0.706961720386,-3.94533689032e-05,0.707251758778,0.199956026761,0.199959250527,0.0499226934712,
10.845,-0.0206799251327,0.0369105505711,0.341409097049,0.938962076127,-0.430919978467,1.8200544854,0.15375498366,1.48944932081,-0.0499818505696,-0.0964378534317,-0.00641505620236,0.011443470435,-0.00890154084386,-0.00051170237058,-0.025704084066,-0.00354377967927,-0.000268553350128,0.706965391938,-3.76544700977e-05,0.707248090181,0.199956670068,0.199959281951,0.0499221530096,
10.895,-0.0201362149494,0.0363511486913,0.343216101889,0.938336738192,-0.355855346857,1.817133093,0.14942018921,1.49989209697,-0.0504733986728,-0.0943229507988,-0.00640271521209,0.0114541500506,-0.00895326703072,-0.000582441849593,-0.0255046475257,-0.0036388722222,-0.000265804706761,0.706968000125,-4.37459159511e-05,0.707245483714,0.199957299071,0.199959520785,0.0499216397504,
10.945,-0.0193117355334,0.0357443685081,0.34461795672,0.937863455358,-0.281527062311,1.81139548111,0.145383191701,1.50685578956,-0.0565011963592,-0.0949744351924,-0.006455878704,0.011496195598,-0.00892807834086,-0.000663116450257,-0.0258779323669,-0.00397704654178,-0.000276173618836,0.706974660177,-3.44081729913e-05,0.707238822755,0.199958084021,0.199961010582,0.0499239797818,
10.995,-0.0185798968797,0.0352459255915,0.346155683731,0.937330653922,-0.206092519416,1.80859610482,0.140629499381,1.50964352405,-0.0553553812665,-0.0951334289423,-0.006455878704,0.011496195598,-0.00892807834086,-0.000663116450257,-0.0258779323669,-0.00397704654178,-0.000276173618836,0.706974660177,-3.44081729916e-05,0.707238822755,0.199958084021,0.199961010582,0.0499239797818,
11.045,-0.017772303178,0.0347340484197,0.348079287346,0.936652817666,-0.132267257329,1.80270677972,0.134917808695,1.51042139998,-0.054941672494,-0.0963871076991,-0.00648005018626,0.0115160256061,-0.00900526581536,-0.000691844639113,-0.0259977725815,-0.00381547403472,-0.00028436780892,0.706968876543,-3.71510570689e-05,0.707244600795,0.199957109474,0.199960456226,0.0499257383372,
11.095,-0.0170323729802,0.034257988074,0.349606811663,0.936115038744,-0.0568763214203,1.80000749704,0.130162346897,1.50490952483,-0.0531976963776,-0.0947030871881,-0.00648005018626,0.0115160256061,-0.00900526581536,-0.000691844639113,-0.0259977725815,-0.00381547403472,-0.00028436780892,0.706968876543,-3.71510570689e-05,0.707244600795,0.199957109474,0.199960456226,0.0499257383372,
11.145,-0.0163728316056,0.0338051524933,0.350921709498,0.935651161413,0.0189402062568,1.7983205859,0.125033498852,1.49659438353,-0.0502823064957,-0.0922742990381,-0.00646738416659,0.0115286068526,-0.00896052538364,-0.000910389009013,-0.0258634657026,-0.0037970764659,-0.000285746632281,0.706970002885,-3.9649860736e-05,0.707243474199,0.199957056418,0.199959996415,0.0499245575191,
11.195,-0.0157790826807,0.0334563170633,0.35243222083,0.93510599673,0.0935766321235,1.79594701999,0.120375563731,1.48692492323,-0.0471592955387,-0.0885992827648,-0.00646638046934,0.0115255831352,-0.0089504952232,-0.000904536227957,-0.0258908390906,-0.00375706315556,-0.000285299406892,0.706969858996,-3.80534620847e-05,0.707243618301,0.199956856275,0.199959625694,0.049924629198,
11.245,-0.0152744971386,0.0331439697469,0.353951799442,0.934551384718,0.167614366018,1.79366490646,0.116018029414,1.4722957575,-0.04459364045,-0.0857379639513,-0.00646638046934,0.0115255831352,-0.0089504952232,-0.000904536227957,-0.0258908390906,-0.00375706315556,-0.000285299406892,0.706969858996,-3.8053462085e-05,0.707243618301,0.199956856275,0.199959625694,0.049924629198,
