t,q_x,q_y,q_z,q_w,p_x,p_y,p_z,v_x,v_y,v_z,b_w_x,b_w_y,b_w_z,b_a_x,b_a_y,b_a_z,s_q_x,s_q_y,s_q_z,s_q_w,s_p_x,s_p_y,s_p_z,
7.445,-0.0242109088855,0.0270200867477,0.29051524298,0.956182325919,-1.03219537231,1.62481980703,2.72548979444,-2.25198976973,-0.23747438796,0.833422519042,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342799e-05,0.707108925581,1.19372037454e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.495,-0.0239112248751,0.027520061743,0.292430933771,0.955591465272,-1.14581710644,1.6127230763,2.7672487749,-2.29708246607,-0.246226853184,0.837717684506,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342798e-05,0.707108925581,1.19372037451e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.545,-0.0236666109163,0.0280919624754,0.294324189423,0.954999478897,-1.26166020496,1.60026967354,2.8092972347,-2.34081198216,-0.251692919539,0.84485009273,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342801e-05,0.707108925581,1.19372037451e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.595,-0.0234741667619,0.028746781834,0.296242902059,0.954391287161,-1.37950664135,1.58756874164,2.85164876362,-2.37573661416,-0.257032026181,0.850101323015,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342802e-05,0.707108925581,1.19372037449e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.645,-0.0233826838786,0.0294815408857,0.298183946954,0.953766440288,-1.49903097164,1.5745339899,2.89424984717,-2.4069574124,-0.26368867189,0.85474318362,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342801e-05,0.707108925581,1.19372037445e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.695,-0.0234120090043,0.0302415905873,0.300102658874,0.953139925808,-1.61995270186,1.56122791812,2.93712318384,-2.43143623767,-0.268361201395,0.860775578952,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342802e-05,0.707108925581,1.19372037444e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.745,-0.0235299367675,0.0310431654918,0.302028470222,0.952502738646,-1.74193204794,1.54778025684,2.980274759,-2.44914278548,-0.269935210903,0.866477723661,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342801e-05,0.707108925581,1.1937203744e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.795,-0.0237376771585,0.0319466532511,0.303926342451,0.951863809793,-1.86467990948,1.5342099801,3.02372555698,-2.46221148305,-0.271510787541,0.871485163766,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342799e-05,0.707108925581,1.19372037435e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.845,-0.0239785807619,0.0328165800406,0.305793680952,0.951229900933,-1.98799841317,1.52061850609,3.06744894228,-2.4698209417,-0.271983610262,0.876845044247,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342799e-05,0.707108925581,1.19372037433e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.895,-0.0243524208533,0.0337344764471,0.307664662512,0.950584767466,-2.11152182591,1.50696405441,3.11139929057,-2.47135984531,-0.273127897032,0.88020305301,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342797e-05,0.707108925581,1.19372037428e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.945,-0.0247564673238,0.0345634950346,0.30956146017,0.949928515476,-2.2350256856,1.49327542694,3.15546941786,-2.46817367305,-0.273310553078,0.882787479,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342799e-05,0.707108925581,1.19372037427e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
7.995,-0.0252133413424,0.0354133501598,0.311444437947,0.949269479189,-2.35819570766,1.47960860073,3.19969999859,-2.45679029164,-0.2731460181,0.887198883242,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342797e-05,0.707108925581,1.19372037423e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
8.045,-0.0256541251118,0.0361699968688,0.313348649209,0.94860224606,-2.48077444214,1.46594585392,3.24414066929,-2.44346445249,-0.27191983556,0.890654608635,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342798e-05,0.707108925581,1.19372037421e-05,0.707104636518,0.200019945843,0.199985794886,0.0500041532483,
8.095,-0.0260746931247,0.0368587942544,0.315263368602,0.947929611354,-2.60255875045,1.45241271912,3.28875653379,-2.42518053015,-0.268463566578,0.89391751616,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342799e-05,0.707108925581,1.19372037418e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.145,-0.0264333470976,0.037381685531,0.317154722704,0.94726805584,-2.72329987484,1.43906633496,3.33352174588,-2.40156675838,-0.264247170047,0.896528039699,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342797e-05,0.707108925581,1.19372037414e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.195,-0.0266935511566,0.0378720679264,0.31904554623,0.946606095601,-2.84275073692,1.42588977652,3.37838417486,-2.37197897732,-0.260665151765,0.898007737597,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342797e-05,0.707108925581,1.19372037411e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.245,-0.0268551691988,0.0382214919715,0.320928959703,0.945950590815,-2.96060709243,1.41296328462,3.42331452105,-2.33765012963,-0.254258547301,0.898540475908,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342797e-05,0.707108925581,1.19372037409e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.295,-0.0268965618839,0.0385175836725,0.322838654898,0.945287349757,-3.07658491235,1.4003894225,3.46827323964,-2.29708938772,-0.246825904096,0.900173697131,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342798e-05,0.707108925581,1.19372037406e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.345,-0.0267805429729,0.0386771258428,0.324732311325,0.944635277997,-3.19044562094,1.38822317973,3.51328776305,-2.25230855043,-0.238724575612,0.899806681931,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342796e-05,0.707108925581,1.19372037402e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.395,-0.026549873086,0.038732131451,0.326642585063,0.943980692523,-3.30198141068,1.37652781708,3.55830043578,-2.20279653202,-0.228476652578,0.900946275061,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342797e-05,0.707108925581,1.193720374e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532483,
8.445,-0.0262481548424,0.0386976021617,0.32853389681,0.943333985713,-3.41091991553,1.36526054991,3.60336955841,-2.14882802571,-0.22020050671,0.901846536837,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342795e-05,0.707108925581,1.19372037397e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.495,-0.0258271413105,0.0385504185364,0.330419751695,0.942692745115,-3.51702487029,1.35448628721,3.64849859662,-2.0892846774,-0.208715402193,0.903875384373,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342795e-05,0.707108925581,1.19372037394e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.545,-0.025338963646,0.038342023453,0.332318653311,0.942046781652,-3.61999541904,1.34430315484,3.69370449905,-2.02294367452,-0.19597110791,0.90464157172,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342795e-05,0.707108925581,1.1937203739e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.595,-0.0248365723047,0.0380649148797,0.33420228036,0.941404824044,-3.71963568576,1.33482451278,3.73894783705,-1.95465061188,-0.180448381368,0.9050495469,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342795e-05,0.707108925581,1.19372037389e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.645,-0.0242450728285,0.0377510935464,0.336095754849,0.940758563582,-3.81573259645,1.32611502577,3.78412676401,-1.88212726831,-0.165003039879,0.902064291538,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342796e-05,0.707108925581,1.19372037387e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.695,-0.0236476753419,0.037427507269,0.338008690962,0.940101108384,-3.90814421476,1.31814342977,3.82926158532,-1.80628973672,-0.150037406747,0.903151321433,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342795e-05,0.707108925581,1.19372037385e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.745,-0.0230582790319,0.0371078486403,0.339909394179,0.939442881226,-3.99669333151,1.31092903999,3.87437265796,-1.72673164529,-0.13571853294,0.900120950869,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342796e-05,0.707108925581,1.19372037382e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.795,-0.0224317434441,0.0367811557872,0.341823166234,0.938776270733,-4.08117668705,1.30455970092,3.9193389632,-1.64375508124,-0.116962429718,0.899181392577,-0.00557776125547,0.0134530124753,-0.0241839772443,0.00934024925177,0.0222239651099,0.00238313801452,-1.53537342792e-05,0.707108925581,1.19372037376e-05,0.707104636518,0.200019945842,0.199985794886,0.0500041532482,
8.845,-0.0239368639117,0.046379005793,0.331291498202,0.942083837876,-2.2893720927,1.96466669767,4.62344068355,-0.877160679268,0.229559052262,1.07924876878,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516612e-05,0.707115622825,4.38493102841e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
8.895,-0.0234077780384,0.0461557393658,0.333085021985,0.941475486553,-2.3310439804,1.97661272656,4.67732607739,-0.780004604967,0.251239884656,1.07550142237,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.38493102838e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
8.945,-0.0229351196235,0.0459743073229,0.334926341874,0.940842542019,-2.36783235383,1.98972396558,4.73105475302,-0.681551065185,0.275665044039,1.07411813477,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.38493102837e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
8.995,-0.0225056822875,0.0458475650391,0.336752164281,0.940207144674,-2.39959237263,2.00401990119,4.78463850352,-0.578745782931,0.299928322252,1.06913922252,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516612e-05,0.707115622825,4.38493102834e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.045,-0.0220962527461,0.0457641044971,0.338603453048,0.939555801397,-2.42618809161,2.01958171917,4.8380431953,-0.474148538933,0.3265002268,1.06667830858,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516612e-05,0.707115622825,4.38493102831e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.095,-0.0217370437954,0.0457312473929,0.340411627402,0.938912177932,-2.44749399997,2.0365383701,4.89127243938,-0.367063617824,0.354562350375,1.06191459714,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.9183851661e-05,0.707115622825,4.38493102827e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.145,-0.0214166133253,0.0457672926187,0.342256912755,0.938246710238,-2.46340332183,2.05489641629,4.94427935963,-0.258676115294,0.382116081111,1.05808654551,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.38493102825e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.195,-0.0212041483833,0.0458238345215,0.344072612235,0.937584448352,-2.47389970753,2.07460190223,4.99712415135,-0.150894081658,0.409488140445,1.0546919777,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.38493102823e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.245,-0.0210292605921,0.0460062673327,0.345887524572,0.93691142266,-2.47892347287,2.09572528295,5.04978559114,-0.039952448867,0.43814036632,1.05163003148,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.3849310282e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.295,-0.0209131627258,0.0462097769589,0.347698292003,0.936233514609,-2.47848636734,2.11831409869,5.10227010339,0.0686454507687,0.468922247061,1.04769446851,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516614e-05,0.707115622825,4.38493102819e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.345,-0.0208729649176,0.0464597508621,0.349498029714,0.93555167581,-2.47253266606,2.14239581028,5.15456582198,0.180703850206,0.498299429021,1.04526169182,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516612e-05,0.707115622825,4.38493102815e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.395,-0.0208999583449,0.0467123238612,0.351314012921,0.934858072044,-2.46100253188,2.16798428624,5.20674985725,0.291717365342,0.528925575814,1.04027204179,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516612e-05,0.707115622825,4.38493102813e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384662,
9.445,-0.0209575227162,0.0470210952031,0.353137149614,0.934154137394,-2.44392377495,2.19511657697,5.25866893375,0.40179895354,0.558762064852,1.03567414553,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.38493102808e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.495,-0.0210857561745,0.0473224558059,0.354968349148,0.933441721355,-2.42133728628,2.2237728348,5.31029188879,0.514065207741,0.591155388351,1.02942732729,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516611e-05,0.707115622825,4.38493102805e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.545,-0.0212444394028,0.0476384625785,0.356772694255,0.932733882365,-2.39309394444,2.25408402147,5.36170989808,0.626951427028,0.623073047715,1.02638155632,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.9183851661e-05,0.707115622825,4.38493102801e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.595,-0.0214282883606,0.0478843428613,0.358577272489,0.932024816097,-2.35927909321,2.28599508351,5.41296962009,0.737523697894,0.655652825462,1.02343340868,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516608e-05,0.707115622825,4.38493102796e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.645,-0.0216510057228,0.0481125920245,0.36038712708,0.931309578537,-2.31994120022,2.3194887606,5.4640386359,0.846859454727,0.687084810638,1.01840986753,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516608e-05,0.707115622825,4.38493102792e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.695,-0.021879934623,0.0482484488866,0.362222212119,0.930584990578,-2.27512108855,2.35458170447,5.51482838353,0.956012223313,0.720041131537,1.01415338815,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516608e-05,0.707115622825,4.38493102789e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.745,-0.0221119042092,0.0483408487738,0.364028630882,0.929869551029,-2.22489806181,2.39130593545,5.565442419,1.06329133116,0.753316237789,1.01099594049,-0.00510824878882,0.0111321721448,-0.021221469694,0.0246841788236,0.031281002896,-0.0165524561554,-4.91838516608e-05,0.707115622825,4.38493102786e-05,0.707097936368,0.20010435684,0.200044954362,0.0499927384663,
9.795,-0.017880439109,0.0444853439628,0.353750527986,0.934110222629,-3.00474940502,2.20507320833,5.89167994728,0.895150513252,0.532850522776,1.08226225146,-0.00608649285771,0.0119208140216,-0.0185499679794,0.0170726782735,0.00694714062814,-0.0255524457796,-7.08765097306e-05,0.707118205948,7.73729319612e-05,0.707095348455,0.200187269847,0.200122366473,0.0499683151786,
9.845,-0.0181535129817,0.0444091468084,0.355540820928,0.93342862732,-2.95771127564,2.23228713115,5.94573214695,0.995602268273,0.557052427658,1.07897981861,-0.00608649285771,0.0119208140216,-0.0185499679794,0.0170726782735,0.00694714062814,-0.0255524457796,-7.08765097306e-05,0.707118205948,7.73729319608e-05,0.707095348455,0.200187269847,0.200122366473,0.0499683151786,
9.895,-0.0184341809762,0.0442983595455,0.357319875609,0.932748810135,-2.90571990029,2.26074005969,5.99962090796,1.09504808068,0.583116635906,1.07711617155,-0.00608649285771,0.0119208140216,-0.0185499679794,0.0170726782735,0.00694714062814,-0.0255524457796,-7.08765097306e-05,0.707118205948,7.73729319605e-05,0.707095348455,0.200187269847,0.200122366473,0.0499683151786,
9.945,-0.0180723871863,0.0453947408806,0.351762277479,0.934813353812,-2.75585065191,2.35645909233,5.89177997823,1.25682999546,0.595940356132,1.03726124334,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830484e-05,0.70711552004,7.48622553035e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131982,
9.995,-0.018444034489,0.0451180620996,0.353522383448,0.934155288197,-2.69088576885,2.38676465795,5.94363787839,1.35163296559,0.618927508766,1.03617005154,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830485e-05,0.70711552004,7.48622553032e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131982,
10.045,-0.0188280572434,0.0447489019237,0.355256652416,0.933507231333,-2.62126869447,2.41826799431,5.99539569248,1.44316767453,0.642681653025,1.03390048994,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830484e-05,0.70711552004,7.48622553029e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131983,
10.095,-0.0192533776478,0.0443638549451,0.356985711054,0.932857094054,-2.54713801819,2.4509029212,6.04708155828,1.53107976802,0.663824446062,1.03236971497,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830482e-05,0.70711552004,7.48622553023e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131983,
10.145,-0.0197157381714,0.0439516535305,0.358757970529,0.932186816256,-2.46868844661,2.48462809507,6.09864230337,1.61552248711,0.687021897028,1.03013948725,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.2718783048e-05,0.70711552004,7.48622553019e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131983,
10.195,-0.0201569272486,0.0435087377707,0.360511649093,0.931521357184,-2.38609071307,2.51945449148,6.15016650886,1.69740822129,0.705855777047,1.02945355268,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830482e-05,0.70711552004,7.48622553017e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131983,
10.245,-0.0206731912131,0.0430705907704,0.362257349626,0.930852918574,-2.29945531354,2.55523523793,6.20166387237,1.77552479401,0.725206537689,1.02953744898,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.2718783048e-05,0.70711552004,7.48622553013e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131983,
10.295,-0.0211738969383,0.0426143987564,0.36398069889,0.930190157948,-2.20896050291,2.59200218659,6.25309895831,1.84968751164,0.747183066335,1.02837229715,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830479e-05,0.70711552004,7.4862255301e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131984,
10.345,-0.0216751700224,0.0421480597708,0.365705361934,0.929523166099,-2.11486457187,2.62979272516,6.3045609066,1.92038430608,0.766141062403,1.02960735585,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830477e-05,0.70711552004,7.48622553004e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131984,
10.395,-0.0221339418081,0.0416527646776,0.367464779997,0.928840552128,-2.01736788714,2.66853141735,6.35604705938,1.9839510071,0.784095536735,1.02938015063,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830477e-05,0.70711552004,7.48622553001e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131984,
10.445,-0.0225842152423,0.0411570892332,0.369223403611,0.928154149619,-1.91680669569,2.70814583635,6.40755402528,2.04407930724,0.801198977256,1.03119228992,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830475e-05,0.70711552004,7.48622552997e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131984,
10.495,-0.0229931733924,0.0406754291134,0.370986961995,0.927461857692,-1.81335280896,2.74860884396,6.45912376667,2.10007560632,0.817734677137,1.03272001687,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830473e-05,0.70711552004,7.48622552992e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131984,
10.545,-0.0232817132138,0.0401857365989,0.372699682068,0.926789088947,-1.70718173607,2.78982111328,6.51080345307,2.15217187835,0.830927271848,1.03387713513,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830474e-05,0.70711552004,7.4862255299e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131985,
10.595,-0.0234939916255,0.03969214028,0.374435370475,0.926105134256,-1.59853145445,2.83173290281,6.56258299826,2.19760338029,0.844518213422,1.03683201351,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830475e-05,0.70711552004,7.48622552987e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131985,
10.645,-0.0235670347101,0.0391754892056,0.376184413851,0.925416210522,-1.48766942485,2.87422677145,6.61447588817,2.23944974653,0.855034765197,1.03933700883,-0.0062299990478,0.0116389490405,-0.0169662930174,0.022491296847,0.00255257556646,-0.0216016762419,-7.27187830477e-05,0.70711552004,7.48622552985e-05,0.707098034523,0.200181025708,0.200126317989,0.0499793131985,
10.695,-0.0243067527267,0.0385632137778,0.372497637886,0.926912924759,-1.22357340697,3.045942227,6.6835674494,2.29230056124,0.901659124441,1.04816406745,-0.00608204370565,0.0116544563229,-0.0158659665612,0.0189139526039,0.00664986778917,-0.0223765462394,-4.24162291103e-05,0.707118924375,4.86100027564e-05,0.707094634846,0.200125434519,0.200040771029,0.0499654165878,
10.745,-0.02405889458,0.0380373579188,0.374216909139,0.926248365131,-1.10823496653,3.09129904685,6.73605933963,2.32390241092,0.913092939092,1.05174314796,-0.00608204370565,0.0116544563229,-0.0158659665612,0.0189139526039,0.00664986778917,-0.0223765462394,-4.24162291103e-05,0.707118924375,4.8610002756e-05,0.707094634846,0.200125434519,0.200040771029,0.0499654165878,
10.795,-0.0237367611265,0.0375168349588,0.375891127325,0.925599758894,-0.991414674567,3.13715633567,6.78873462416,2.35031960722,0.920868261289,1.05639841055,-0.00608204370565,0.0116544563229,-0.0158659665612,0.0189139526039,0.00664986778917,-0.0223765462394,-4.24162291101e-05,0.707118924375,4.86100027556e-05,0.707094634846,0.200125434519,0.200040771029,0.0499654165878,
10.845,-0.0241123944779,0.0384036302512,0.381151812631,0.923399723492,-0.763529002476,3.21971588615,6.49971042293,2.44084748878,0.98778950284,0.982782884198,-0.00590811069673,0.0113741114375,-0.0165806658641,0.0257432573022,0.0112128009664,-0.0141364834329,-5.07460145039e-05,0.707083458812,1.64970838603e-05,0.707130100779,0.200041642186,0.200033261134,0.0501300986965,
10.895,-0.0235124725894,0.0378917167353,0.382865460095,0.922727164931,-0.641106549823,3.26920759196,6.54896442578,2.45766585096,0.992185091175,0.987706158543,-0.00590811069673,0.0113741114375,-0.0165806658641,0.0257432573022,0.0112128009664,-0.0141364834329,-5.0746014504e-05,0.707083458812,1.64970838601e-05,0.707130100779,0.200041642186,0.200033261134,0.0501300986966,
10.945,-0.0228533859769,0.0373812505829,0.384552256529,0.922062864914,-0.517934534201,3.318913819,6.59848020235,2.46907686345,0.996251244377,0.992167990414,-0.00590811069673,0.0113741114375,-0.0165806658641,0.0257432573022,0.0112128009664,-0.0141364834329,-5.07460145042e-05,0.707083458812,1.64970838601e-05,0.707130100779,0.200041642186,0.200033261134,0.0501300986966,
10.995,-0.0220782058616,0.0369215660234,0.386250636804,0.921390143401,-0.394280165584,3.3687269466,6.64823322882,2.4768524524,0.996140976537,0.998440953526,-0.00590811069673,0.0113741114375,-0.0165806658641,0.0257432573022,0.0112128009664,-0.0141364834329,-5.07460145043e-05,0.707083458812,1.64970838598e-05,0.707130100779,0.200041642186,0.200033261134,0.0501300986966,
11.045,-0.0213166110843,0.0364712879959,0.387960450337,0.920707410754,-0.27040903499,3.4185566144,6.69828730119,2.4770979419,0.996091400692,1.00465210194,-0.00590811069673,0.0113741114375,-0.0165806658641,0.0257432573022,0.0112128009664,-0.0141364834329,-5.07460145043e-05,0.707083458812,1.64970838596e-05,0.707130100779,0.200041642186,0.200033261134,0.0501300986966,
11.095,-0.0205483499647,0.0360527869566,0.389602925436,0.920047565269,-0.14668741613,3.46835947237,6.74865675464,2.47102230274,0.995732918015,1.01137790959,-0.00590811069673,0.0113741114375,-0.0165806658641,0.0257432573022,0.0112128009664,-0.0141364834329,-5.07460145044e-05,0.707083458812,1.64970838593e-05,0.707130100779,0.200041642186,0.200033261134,0.0501300986967,
